date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,structure_ratio,anchor_low,anchor_high,anchor_low_date,anchor_high_date
2025-02-07,sh.600066,宇通客车,右侧买入,24.1,24.1,13.01,R29; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA20; gap_or_open_fill,watch,-0.0076,5400.0,24.1,买入,5400.0,130140.0,11.06,0.0,65.07,76.13,0.0,,,-76.13,-0.0585,-130216.13,13.152893750000002,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；量能高于5/10日基准1.31倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；贴近上扬MA20支撑；量能高于5/10日基准1.31倍；多周期均量扣低走高,trade_ready,aligned,0.75,19.07,26.18,2024-04-25,2025-01-24
2025-02-10,sh.600066,宇通客车,收盘条件退出,24.08,24.08,-13.01,R29; condition stop; 14:55/close proxy,watch,-0.0249,-5400.0,24.1,卖出,5400.0,130032.0,11.05,65.02,65.02,141.08,76.13,130140.0,-108.0,-325.22,-0.2498,129890.92,,,,,,,,,,,,,,
2025-02-12,sh.600066,宇通客车,右侧买入,23.94,23.94,12.93,R30; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5; gap_or_open_fill,watch,-0.0076,5400.0,23.94,买入,5400.0,129276.0,10.99,0.0,64.64,75.63,0.0,,,-75.63,-0.0585,-129351.63,13.152893750000002,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,7.0,MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,trade_ready,aligned,0.75,17.35,26.18,2024-08-08,2025-01-24
2025-02-13,sh.600066,宇通客车,收盘条件退出,23.7,23.7,-12.93,R30; condition stop; 14:55/close proxy,watch,-0.1435,-5400.0,23.94,卖出,5400.0,127980.0,10.88,63.99,63.99,138.86,75.63,129276.0,-1296.0,-1510.48,-1.1677,127841.14,,,,,,,,,,,,,,
2025-02-17,sh.600066,宇通客车,统一分仓收盘止盈1份,23.44,23.44,-5.01,14:55/close proxy,active,0.6128,-2400.0,20.861250000000002,卖出,2400.0,56256.0,5.0,28.13,28.13,61.26,29.29,50067.0,6189.0,6098.45,12.1735,56194.74,,,,,,,,,,,,,,
2025-02-17,sh.600066,宇通客车,右侧买入,23.59,23.59,10.62,R31; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0062,4500.0,23.59,买入,4500.0,106155.0,9.02,0.0,53.08,62.1,0.0,,,-62.1,-0.0585,-106217.1,10.649543750000001,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,21.0,26.18,2024-10-21,2025-01-24
2025-02-18,sh.600066,宇通客车,收盘条件退出,23.37,23.37,-10.62,R31; condition stop; 14:55/close proxy,active,-0.1104,-4500.0,23.59,卖出,4500.0,105165.0,8.94,52.58,52.58,114.1,62.1,106155.0,-990.0,-1166.2,-1.0979,105050.9,,,,,,,,,,,,,,
2025-02-19,sh.600066,宇通客车,统一分仓收盘止盈1份,23.14,23.14,-5.01,14:55/close proxy,active,0.5408,-2400.0,20.861250000000002,卖出,2400.0,55536.0,5.0,27.77,27.77,60.54,29.29,50067.0,5469.0,5379.17,10.7377,55475.46,,,,,,,,,,,,,,
2025-02-19,sh.600066,宇通客车,右侧买入,23.311,23.31125,7.93,R32; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA5; intraday_cross,active,-0.0046,3400.0,23.31125,买入,3400.0,79258.25,6.74,0.0,39.63,46.37,0.0,,,-46.37,-0.0585,-79304.62,8.146193750000002,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.625,18.53,26.18,2024-11-27,2025-01-24
2025-02-20,sh.600066,宇通客车,收盘条件退出,22.94,22.94,-6.49,R28; condition stop; 14:55/close proxy,active,-0.0714,-2800.0,23.17,卖出,2800.0,64232.0,5.46,32.12,32.12,69.69,37.95,64876.0,-644.0,-751.64,-1.1579,64162.31,,,,,,,,,,,,,,
2025-02-20,sh.600066,宇通客车,收盘条件退出,22.94,22.94,-7.93,R32; condition stop; 14:55/close proxy,active,-0.1347,-3400.0,23.31125,卖出,3400.0,77996.0,6.63,39.0,39.0,84.63,46.37,79258.25,-1262.25,-1393.24,-1.7568,77911.37,,,,,,,,,,,,,,
2025-02-21,sh.600066,宇通客车,右侧买入,22.869,22.86875,4.8,"R33; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA5,MA60; intraday_cross",active,-0.0029,2100.0,22.86875,买入,2100.0,48024.38,5.0,0.0,24.01,29.01,0.0,,,-29.01,-0.0604,-48053.39,4.902393750000001,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.625,17.35,26.18,2024-08-08,2025-01-24
2025-02-24,sh.600066,宇通客车,收盘条件退出,22.75,22.75,-4.8,R33; condition stop; 14:55/close proxy,active,-0.0302,-2100.0,22.86875,卖出,2100.0,47775.0,5.0,23.89,23.89,52.77,29.01,48024.38,-249.38,-331.16,-0.6892,47722.22,,,,,,,,,,,,,,
2025-02-25,sh.600066,宇通客车,右侧买入,22.57,22.57,4.74,"R34; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5,MA60; gap_or_open_fill",active,-0.0029,2100.0,22.57,买入,2100.0,47397.0,5.0,0.0,23.7,28.7,0.0,,,-28.7,-0.0605,-47425.7,4.902393750000001,False,True,100.0,基本价值线模型入选；量能高于5/10日基准1.41倍；多周期均量扣低走高,3.0,量能高于5/10日基准1.41倍；多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,19.07,26.18,2024-04-25,2025-01-24
2025-03-13,sh.600066,宇通客车,收盘条件退出,22.9,22.9,-4.74,R34; entry time condition; 14:55/close proxy,active,0.064,-2100.0,22.57,卖出,2100.0,48090.0,5.0,24.05,24.05,53.09,28.7,47397.0,693.0,611.21,1.2888,48036.91,,,,,,,,,,,,,,
2025-03-17,sh.600066,宇通客车,右侧买入,22.625,22.625,4.75,R35; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0029,2100.0,22.625,买入,2100.0,47512.5,5.0,0.0,23.76,28.76,0.0,,,-28.76,-0.0605,-47541.26,4.902393750000001,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,19.07,26.18,2024-04-25,2025-01-24
2025-03-31,sh.600066,宇通客车,收盘条件退出,23.65,23.65,-4.75,R35; entry time condition; 14:55/close proxy,exited,0.2098,-2100.0,22.625,卖出,2100.0,49665.0,5.0,24.83,24.83,54.66,28.76,47512.5,2152.5,2069.08,4.3522,49610.33,,,,,,,,,,,,,,
2025-04-02,sh.600066,宇通客车,右侧买入,23.785,23.785,3.09,R36; 浮盈加仓33%; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.002,1300.0,23.785,买入,1300.0,30920.5,5.0,0.0,15.46,20.46,0.0,,,-20.46,-0.0662,-30940.96,3.2682625000000005,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；距离21日收盘高点3%以内；量能高于5/10日基准3.35倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；贴近上扬MA20支撑；距离21日收盘高点3%以内；量能高于5/10日基准3.35倍；多周期均量扣低走高,trade_ready,aligned,0.5,21.39,26.18,2024-10-09,2025-01-24
2025-04-03,sh.600066,宇通客车,收盘条件退出,23.55,23.55,-3.09,R36; condition stop; 14:55/close proxy,exited,-0.0341,-1300.0,23.785,卖出,1300.0,30615.0,5.0,15.31,15.31,35.62,20.46,30920.5,-305.5,-361.58,-1.1686,30579.38,,,,,,,,,,,,,,
2025-04-07,sh.601628,中国人寿,止损清仓,32.553,32.553,-7.96,R1; hard space stop 32.553; intraday_stop,exited,-0.8035,-2200.0,36.17,卖出,2200.0,71616.6,6.09,35.81,35.81,77.7,46.55,79574.0,-7957.4,-8081.65,-10.1502,71538.9,,,,,,,,,,,,,,
2025-04-07,sh.600066,宇通客车,右侧买入,23.06,23.06,4.84,"R37; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5,MA10,MA20; gap_or_open_fill",exited,-0.0029,2100.0,23.06,买入,2100.0,48426.0,5.0,0.0,24.21,29.21,0.0,,,-29.21,-0.0603,-48455.21,4.902393750000001,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.75,17.72,25.15,2024-08-30,2025-04-01
2025-04-08,sh.600066,宇通客车,收盘条件退出,21.67,21.67,-4.84,R37; condition stop; 14:55/close proxy,exited,-0.297,-2100.0,23.06,卖出,2100.0,45507.0,5.0,22.75,22.75,50.51,29.21,48426.0,-2919.0,-2998.72,-6.1886,45456.49,,,,,,,,,,,,,,
2025-04-08,sh.600066,宇通客车,统一尾仓收盘退出,21.67,21.67,-9.8,14:55/close proxy,exited,0.3691,-4700.0,20.861250000000002,卖出,4700.0,101849.0,8.66,50.92,50.92,110.51,57.36,98047.88,3801.12,3633.26,3.7034,101738.49,,,,,,,,,,,,,,
2025-04-08,sh.601899,紫金矿业,右侧买入,15.2,15.2,19.91,R38; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.0116,13100.0,15.2,买入,13100.0,199120.0,16.93,0.0,99.56,116.49,0.0,,,-116.49,-0.0585,-199236.49,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；量能高于5/10日基准2.25倍；多周期均量扣低走高,7.0,MA20/MA60同步上扬；量能高于5/10日基准2.25倍；多周期均量扣低走高,trade_ready,aligned,0.5,11.25,19.15,2024-02-02,2024-10-08
2025-04-09,sh.601899,紫金矿业,统一分仓收盘止盈3份,15.34,15.34,-11.86,14:55/close proxy,exited,0.0962,-7800.0,15.2,卖出,7800.0,119652.0,10.17,59.83,59.83,129.82,69.36,118560.0,1092.0,892.82,0.7526,119522.18,,,,,,,,,,,,,,
2025-04-24,sh.601899,紫金矿业,右侧买入,17.032,17.0325,3.92,"R39; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA10,MA20; intraday_cross",exited,-0.0025,2300.0,17.0325,买入,2300.0,39174.75,5.0,0.0,19.59,24.59,0.0,,,-24.59,-0.0628,-39199.34,4.028,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,7.0,MA20/MA60同步上扬；收盘站上MA20；多周期均量扣低走高,trade_ready,aligned,0.625,14.97,18.27,2025-01-15,2025-03-26
2025-04-25,sh.601899,紫金矿业,收盘条件退出,17.01,17.01,-3.92,R39; condition stop; 14:55/close proxy,exited,-0.0096,-2300.0,17.0325,卖出,2300.0,39123.0,5.0,19.56,19.56,44.12,24.59,39174.75,-51.75,-120.46,-0.3073,39078.88,,,,,,,,,,,,,,
2025-04-28,sh.601899,紫金矿业,右侧买入,16.849,16.84875,3.88,R40; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA20; intraday_cross,exited,-0.0024,2300.0,16.84875,买入,2300.0,38752.12,5.0,0.0,19.38,24.38,0.0,,,-24.38,-0.0629,-38776.5,4.028,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,0.625,14.48,18.27,2024-12-20,2025-03-26
2025-04-30,sh.601899,紫金矿业,收盘条件退出,16.83,16.83,-3.88,R40; condition stop; 14:55/close proxy,exited,-0.0087,-2300.0,16.84875,卖出,2300.0,38709.0,5.0,19.35,19.35,43.71,24.38,38752.12,-43.13,-111.21,-0.2868,38665.29,,,,,,,,,,,,,,
2025-05-09,sh.688128,中国电研,右侧买入,23.76,23.76,19.96,R41; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0117,8400.0,23.76,买入,8400.0,199584.0,16.96,0.0,99.79,116.76,0.0,,,-116.76,-0.0585,-199700.76,20.0,False,True,200.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,
2025-05-12,sh.688128,中国电研,突破次日确认持有,23.88,23.88,0.0,R41; 开盘仍在23.760上方,watch,0.0,0.0,,状态,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,
2025-05-23,sh.688128,中国电研,收盘条件退出,23.59,23.59,-19.96,R41; condition stop; 14:55/close proxy,active,-0.1643,-8400.0,23.76,卖出,8400.0,198156.0,16.84,99.08,99.08,215.0,116.76,199584.0,-1428.0,-1759.76,-0.8812,197941.0,,,,,,,,,,,,,,
2025-05-23,sz.300926,博俊科技,右侧买入,26.275,26.275,19.97,R42; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0117,7600.0,26.275,买入,7600.0,199690.0,16.97,0.0,99.84,116.82,0.0,,,-116.82,-0.0585,-199806.82,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；量能高于5/10日基准1.72倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；贴近上扬MA20支撑；量能高于5/10日基准1.72倍；多周期均量扣低走高,trade_ready,aligned,0.5,20.37,32.18,2025-01-13,2025-03-20
2025-05-26,sz.300926,博俊科技,收盘条件退出,25.73,25.73,-19.97,R42; condition stop; 14:55/close proxy,active,-0.4354,-7600.0,26.275,卖出,7600.0,195548.0,16.62,97.77,97.77,212.17,116.82,199690.0,-4142.0,-4470.99,-2.2377,195335.83,,,,,,,,,,,,,,
2025-05-26,sh.688082,盛美上海,右侧买入,100.38,100.38,18.07,R43; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0106,1800.0,100.38,买入,1800.0,180684.0,15.36,0.0,90.34,105.7,0.0,,,-105.7,-0.0585,-180789.7,20.0,False,True,200.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,76.81,123.95,2024-09-23,2024-11-11
2025-05-27,sh.688082,盛美上海,突破次日未确认退出,99.99,99.99,-18.07,R43; 开盘未站上100.380; gap_stop,active,-0.0897,-1800.0,100.38,卖出,1800.0,179982.0,15.3,89.99,89.99,195.28,105.7,180684.0,-702.0,-1002.98,-0.5548,179786.72,,,,,,,,,,,,,,
2025-06-05,sz.300308,中际旭创,右侧买入,97.78,97.78,19.56,R44; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0114,2000.0,97.78,买入,2000.0,195560.0,16.62,0.0,97.78,114.4,0.0,,,-114.4,-0.0585,-195674.4,20.0,False,True,100.0,基本价值线模型入选；MA20上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.18倍；多周期均量扣低走高,10.0,MA20上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.18倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-06-13,sh.603979,金诚信,右侧买入,43.655,43.655,19.64,R45; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0115,4500.0,43.655,买入,4500.0,196447.5,16.7,0.0,98.22,114.92,0.0,,,-114.92,-0.0585,-196562.42,20.0,False,True,100.0,基本价值线模型入选；MA20上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.37倍；多周期均量扣低走高,10.0,MA20上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.37倍；多周期均量扣低走高,trade_ready,aligned,0.5,34.78,52.53,2024-09-12,2024-10-08
2025-06-16,sh.603979,金诚信,突破次日未确认退出,43.28,43.28,-19.64,R45; 开盘未站上43.655; gap_stop,active,-0.1899,-4500.0,43.655,卖出,4500.0,194760.0,16.55,97.38,97.38,211.31,114.92,196447.5,-1687.5,-2013.74,-1.0245,194548.69,,,,,,,,,,,,,,
2025-06-16,sh.600988,赤峰黄金,右侧买入,28.84,28.84,19.9,R46; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0116,6900.0,28.84,买入,6900.0,198996.0,16.91,0.0,99.5,116.41,0.0,,,-116.41,-0.0585,-199112.41,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.27倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准2.27倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-06-17,sh.600988,赤峰黄金,突破次日未确认退出,27.49,27.49,-19.9,R46; 开盘未站上28.810; gap_stop,active,-0.9521,-6900.0,28.84,卖出,6900.0,189681.0,16.12,94.84,94.84,205.8,116.41,198996.0,-9315.0,-9637.22,-4.8401,189475.2,,,,,,,,,,,,,,
2025-06-17,sh.689009,九号公司,右侧买入,58.68,58.68,19.95,R47; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0117,3400.0,58.68,买入,3400.0,199512.0,16.96,0.0,99.76,116.71,0.0,,,-116.71,-0.0585,-199628.71,20.0,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,49.06,68.3,2025-04-07,2025-05-23
2025-06-18,sh.689009,九号公司,突破次日未确认退出,58.53,58.53,-19.95,R47; 开盘未站上58.680; gap_stop,active,-0.0726,-3400.0,58.68,卖出,3400.0,199002.0,16.92,99.5,99.5,215.92,116.71,199512.0,-510.0,-842.63,-0.4221,198786.08,,,,,,,,,,,,,,
2025-06-18,sh.689009,九号公司,右侧买入,58.24,58.239999999999995,19.8,R48; 33未上行首仓; 上涨波段50.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0116,3400.0,58.239999999999995,买入,3400.0,198016.0,16.83,0.0,99.01,115.84,0.0,,,-115.84,-0.0585,-198131.84,20.0,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,48.18,68.3,2025-02-12,2025-05-23
2025-06-19,sh.689009,九号公司,收盘条件退出,57.72,57.72,-19.8,R48; condition stop; 14:55/close proxy,active,-0.1981,-3400.0,58.239999999999995,卖出,3400.0,196248.0,16.68,98.12,98.12,212.93,115.84,198016.0,-1768.0,-2096.77,-1.0583,196035.07,,,,,,,,,,,,,,
2025-06-19,sh.600988,赤峰黄金,右侧买入,27.08,27.079999999999995,19.77,R49; 33未上行首仓; 上扬MA20/MA60结构回踩20日均线; intraday_cross,active,-0.0116,7300.0,27.079999999999995,买入,7300.0,197684.0,16.8,0.0,98.84,115.65,0.0,,,-115.65,-0.0585,-197799.65,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,,,,,
2025-06-20,sh.600988,赤峰黄金,收盘条件退出,26.6,26.6,-19.77,R49; condition stop; 14:55/close proxy,active,-0.3715,-7300.0,27.079999999999995,卖出,7300.0,194180.0,16.51,97.09,97.09,210.69,115.65,197684.0,-3504.0,-3830.33,-1.9365,193969.31,,,,,,,,,,,,,,
2025-06-20,sh.689009,九号公司,右侧买入,58.68,58.68,19.95,R50; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0117,3400.0,58.68,买入,3400.0,199512.0,16.96,0.0,99.76,116.71,0.0,,,-116.71,-0.0585,-199628.71,20.0,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,49.06,68.3,2025-04-07,2025-05-23
2025-06-23,sh.689009,九号公司,收盘条件退出,58.58,58.58,-19.95,R50; condition stop; 14:55/close proxy,active,-0.0556,-3400.0,58.68,卖出,3400.0,199172.0,16.93,99.59,99.59,216.1,116.71,199512.0,-340.0,-672.82,-0.337,198955.9,,,,,,,,,,,,,,
2025-06-23,sz.300926,博俊科技,右侧买入,23.975,23.975,19.9,R51; 33未上行首仓; 上涨波段50.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0116,8300.0,23.975,买入,8300.0,198992.5,16.91,0.0,99.5,116.41,0.0,,,-116.41,-0.0585,-199108.91,20.0,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,20.82,27.13,2025-04-09,2025-05-07
2025-07-03,sh.601899,紫金矿业,右侧买入,19.92,19.92,2.59,R52; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,exited,-0.0018,1300.0,19.92,买入,1300.0,25896.0,5.0,0.0,12.95,17.95,0.0,,,-17.95,-0.0693,-25913.95,2.685333333333333,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-07-04,sh.601899,紫金矿业,收盘条件退出,19.6,19.6,-2.59,R52; condition stop; 14:55/close proxy,exited,-0.0446,-1300.0,19.92,卖出,1300.0,25480.0,5.0,12.74,12.74,30.48,17.95,25896.0,-416.0,-464.43,-1.7922,25449.52,,,,,,,,,,,,,,
2025-07-16,sz.300926,博俊科技,右侧买入,27.32,27.32,6.56,R53; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0038,2400.0,27.32,买入,2400.0,65568.0,5.57,0.0,32.78,38.36,0.0,,,-38.36,-0.0585,-65606.36,6.6330833333333326,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准4.93倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准4.93倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-07-17,sz.300926,博俊科技,突破次日未确认退出,27.07,27.07,-6.56,R53; 开盘未站上27.300; gap_stop,active,-0.067,-2400.0,27.32,卖出,2400.0,64968.0,5.52,32.48,32.48,70.49,38.36,65568.0,-600.0,-708.85,-1.0805,64897.51,,,,,,,,,,,,,,
2025-07-17,sz.300926,博俊科技,右侧买入,27.975,27.975,6.43,R54; 浮盈加仓33%; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0038,2300.0,27.975,买入,2300.0,64342.5,5.47,0.0,32.17,37.64,0.0,,,-37.64,-0.0585,-64380.14,6.6330833333333326,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.5,23.77,32.18,2025-02-18,2025-03-20
2025-07-18,sz.300926,博俊科技,收盘条件退出,27.56,27.56,-6.43,R54; condition stop; 14:55/close proxy,active,-0.1023,-2300.0,27.975,卖出,2300.0,63388.0,5.39,31.69,31.69,68.78,37.64,64342.5,-954.5,-1060.92,-1.6479,63319.22,,,,,,,,,,,,,,
2025-07-21,sz.300926,博俊科技,右侧买入,27.975,27.975,6.43,R55; 浮盈加仓33%; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0038,2300.0,27.975,买入,2300.0,64342.5,5.47,0.0,32.17,37.64,0.0,,,-37.64,-0.0585,-64380.14,6.6330833333333326,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.5,23.77,32.18,2025-02-18,2025-03-20
2025-07-22,sz.300926,博俊科技,突破次日未确认退出,27.65,27.65,-6.43,R55; 开盘未站上27.975; gap_stop,active,-0.0817,-2300.0,27.975,卖出,2300.0,63595.0,5.41,31.8,31.8,69.0,37.64,64342.5,-747.5,-854.14,-1.3267,63526.0,,,,,,,,,,,,,,
2025-07-22,sz.300926,博俊科技,右侧买入,27.405,27.405,9.87,R56; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0058,3600.0,27.405,买入,3600.0,98658.0,8.39,0.0,49.33,57.71,0.0,,,-57.71,-0.0585,-98715.71,9.949625,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.75,23.73,28.63,2025-06-23,2025-07-18
2025-07-23,sz.300926,博俊科技,收盘条件退出,27.2,27.2,-9.87,R56; condition stop; 14:55/close proxy,active,-0.0844,-3600.0,27.405,卖出,3600.0,97920.0,8.32,48.96,48.96,106.24,57.71,98658.0,-738.0,-901.96,-0.9137,97813.76,,,,,,,,,,,,,,
2025-07-23,sh.601899,紫金矿业,右侧买入,19.98,19.98,2.6,R57; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0018,1300.0,19.98,买入,1300.0,25974.0,5.0,0.0,12.99,17.99,0.0,,,-17.99,-0.0693,-25991.99,2.685333333333333,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-07-24,sh.601899,紫金矿业,突破次日未确认退出,19.56,19.56,-2.6,R57; 开盘未站上19.840; gap_stop,active,-0.0576,-1300.0,19.98,卖出,1300.0,25428.0,5.0,12.71,12.71,30.43,17.99,25974.0,-546.0,-594.41,-2.2869,25397.57,,,,,,,,,,,,,,
2025-07-29,sz.300926,博俊科技,右侧买入,26.793,26.7925,9.91,"R58; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA5,MA20; intraday_cross",active,-0.0058,3700.0,26.7925,买入,3700.0,99132.25,8.43,0.0,49.57,57.99,0.0,,,-57.99,-0.0585,-99190.24,9.949625,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,0.625,23.73,28.63,2025-06-23,2025-07-18
2025-07-30,sz.300926,博俊科技,收盘条件退出,26.04,26.04,-9.91,R58; condition stop; 14:55/close proxy,active,-0.2889,-3700.0,26.7925,卖出,3700.0,96348.0,8.19,48.17,48.17,104.54,57.99,99132.25,-2784.25,-2946.78,-2.9708,96243.46,,,,,,,,,,,,,,
2025-07-30,sz.300926,博俊科技,统一分仓收盘止盈1份,26.04,26.04,-3.84,14:55/close proxy,active,0.3257,-1600.0,23.975,卖出,1600.0,41664.0,5.0,20.83,20.83,46.66,22.44,38360.0,3304.0,3234.9,8.4281,41617.34,,,,,,,,,,,,,,
